
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Kniebeuge"
%
% Proband:
%     "e"
%
% Rows:
%     474
%

@RELATION exercise-1e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-22,9,86,-40,770,-10
-30,-1,163,-52,774,31
-48,-12,228,-61,769,19
-35,-4,269,-24,796,-54
-58,1,277,-65,743,-82
-77,-8,270,-84,700,-25
-103,-8,287,-58,699,-40
-91,0,282,-49,610,-31
-109,-16,260,-35,512,-53
-114,-9,264,-48,460,-75
-122,-7,267,-39,432,-26
-136,9,262,-52,348,30
-140,-12,273,-16,318,32
-136,-4,273,-4,255,32
-137,-12,276,14,225,15
-150,-28,274,16,203,2
-175,1,283,23,216,-61
-158,-2,300,42,266,-14
-159,-6,292,63,220,30
-166,-6,294,49,181,30
-176,-1,302,17,93,17
-170,-5,308,2,-81,54
-170,-24,322,1,-184,94
-160,1,312,-14,-351,81
-146,-5,300,16,-446,77
-97,-8,282,17,-497,120
-108,9,248,9,-544,122
-68,-5,219,34,-647,106
-55,-2,209,38,-657,96
-62,11,196,43,-724,63
-54,6,198,44,-688,62
-53,-4,209,50,-662,40
-24,7,200,47,-617,27
-25,-2,225,54,-573,21
-19,10,207,51,-520,-8
-14,5,231,56,-476,-23
-10,9,215,45,-462,-34
4,-6,247,22,-323,-31
22,13,263,14,-246,-71
19,-1,261,-17,-106,-73
21,10,257,-20,32,-33
13,15,259,-25,120,-15
26,2,272,-26,172,-6
17,19,239,-14,192,-48
-21,35,190,1,334,-23
-9,-14,83,-27,751,70
-30,-2,137,-37,1029,-80
-56,10,191,-85,878,-58
-54,-17,270,-74,923,-2
-62,23,273,-87,871,-45
-66,-6,273,-61,772,-48
-107,3,290,-81,703,-44
-102,-19,288,-68,700,1
-124,3,288,-59,575,-44
-108,4,282,-52,490,-75
-127,-25,250,-47,391,-40
-117,1,252,-38,408,-64
-156,-20,257,-17,447,-21
-146,4,264,-21,419,-16
-148,-9,259,-8,347,1
-153,-9,265,-8,275,42
-163,-23,281,9,213,45
-169,-9,278,7,111,51
-182,-20,290,21,44,72
-191,-5,301,14,26,46
-200,-7,316,3,40,22
-187,-27,325,-13,-17,33
-175,-23,322,-18,-164,47
-141,-10,314,8,-247,51
-124,0,286,6,-386,22
-110,-7,253,27,-434,74
-110,3,233,35,-510,76
-94,8,208,44,-595,82
-72,-5,207,43,-610,104
-75,0,199,50,-618,89
-69,5,201,56,-621,55
-44,5,217,47,-603,1
-40,2,201,38,-592,-5
-35,6,200,45,-508,-20
-31,7,214,34,-407,-37
-29,5,238,26,-336,-24
-28,9,249,14,-268,-18
-14,-2,235,-7,-196,-8
-7,1,255,-25,-144,-47
-12,-10,260,-34,-89,-78
-5,0,263,-40,9,-81
-6,2,266,-42,40,-55
-16,0,261,-19,97,-20
-23,1,257,-16,179,-24
-33,-1,226,-7,248,-31
-34,-7,122,-21,515,-31
-30,4,120,-6,667,-109
-50,9,191,-15,573,-18
-34,-5,238,-8,591,43
-84,-9,256,-11,621,34
-82,-10,282,-68,704,7
-96,3,274,-82,726,-5
-107,-18,276,-69,701,-8
-95,1,272,-72,638,-9
-109,-7,276,-48,573,-7
-122,-1,280,-42,440,2
-129,-5,268,-31,362,25
-113,-8,273,-24,307,69
-135,-18,268,-23,224,69
-147,-12,262,-27,202,24
-146,-2,258,-35,262,2
-168,-18,259,-32,240,-6
-149,-11,289,0,301,-30
-189,-10,287,-17,285,-18
-182,-13,301,-20,231,15
-182,-20,318,-28,94,71
-198,-24,331,-31,-89,45
-178,-4,327,-26,-219,26
-162,-29,312,31,-298,148
-131,-14,290,28,-493,137
-106,1,268,36,-514,83
-91,6,238,41,-538,75
-89,2,213,50,-525,89
-63,-13,197,62,-509,94
-65,-10,195,56,-546,31
-56,-5,196,38,-582,-24
-48,9,216,31,-602,-55
-38,6,212,16,-595,-32
-52,4,214,9,-535,-17
-40,12,211,19,-464,-13
-23,-5,238,33,-404,-11
-8,-11,236,27,-365,-42
-10,7,252,25,-280,-103
-9,2,258,18,-155,-69
-10,7,268,12,-39,-50
-16,8,256,-14,58,-24
-26,3,250,8,168,14
-29,0,222,15,265,33
-30,-12,99,-4,607,35
-27,1,60,3,876,-137
-41,12,194,-10,790,-148
-55,-18,237,-105,772,72
-56,0,288,-88,896,44
-88,-19,271,-125,876,51
-115,10,294,-111,906,9
-109,-13,287,-85,757,67
-133,-3,283,-54,606,20
-141,-13,285,-58,380,-61
-143,-2,262,-42,307,-61
-136,1,273,-28,301,-27
-146,-23,271,-2,268,9
-140,-19,274,15,166,28
-178,-17,283,25,140,3
-176,-22,298,28,161,10
-179,-11,300,22,162,43
-180,-13,308,28,144,47
-201,-23,337,20,115,20
-188,-14,331,12,-61,-3
-172,-20,324,29,-268,-12
-160,-10,311,35,-361,20
-124,-16,281,41,-444,37
-100,0,257,56,-463,33
-102,2,226,67,-515,60
-74,-4,214,70,-548,97
-64,1,198,48,-578,95
-59,7,202,27,-584,63
-58,6,212,32,-565,71
-49,0,214,46,-536,71
-39,1,227,45,-473,53
-37,3,225,47,-432,30
-25,6,222,52,-382,6
-27,4,230,43,-320,-1
-15,4,236,35,-301,-10
-19,1,242,23,-277,-14
-8,3,243,1,-231,-45
-3,0,261,2,-184,-57
2,6,259,6,-82,-51
-3,9,253,18,-9,-6
-10,-4,260,12,172,60
-23,2,242,8,257,31
-39,7,201,-15,436,-5
-30,-8,102,-58,804,-3
-31,-4,76,-62,853,-66
-37,14,232,-75,801,-81
-65,-3,244,-113,774,-38
-63,2,297,-104,809,-6
-90,-11,276,-99,706,-59
-118,-14,288,-74,632,-69
