
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Trizeps-Dips"
%
% Proband:
%     "e"
%
% Rows:
%     331
%

@RELATION exercise-9e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
20,-5,302,-101,223,-132
42,-3,316,-40,164,-59
32,-13,331,5,173,-40
45,9,355,-28,185,104
30,1,350,-39,154,132
25,-15,349,-23,79,146
17,-9,307,64,-53,136
20,-26,279,179,-81,170
19,-12,265,167,-148,123
7,10,232,157,-238,-25
17,-1,222,143,-324,-58
12,-13,208,121,-387,-55
30,18,219,30,-442,-92
40,-14,217,38,-353,-103
37,33,209,3,-286,-82
20,-33,216,46,-158,-92
25,1,205,71,-52,23
63,24,238,36,-19,18
71,-9,256,4,108,10
42,19,246,-23,222,-17
16,0,224,27,237,-36
11,-9,168,49,92,32
50,21,192,-5,202,17
27,-2,224,-54,345,72
27,8,254,-95,526,-91
40,49,276,-124,470,-97
27,-12,297,-63,423,40
22,-19,302,-82,420,41
13,4,296,-71,346,-65
15,15,292,-121,237,-87
11,4,307,-101,218,-56
5,-7,310,-87,205,58
20,11,345,-54,242,101
12,-11,361,-20,240,125
13,-21,373,-11,152,107
31,-28,362,-10,-107,73
14,-6,311,35,-200,27
25,4,280,107,-240,-28
6,-23,238,202,-294,-31
18,1,232,152,-403,-95
25,-3,222,135,-520,-124
2,19,208,126,-552,-138
20,12,200,152,-511,-138
52,5,212,78,-435,-85
16,4,202,-1,-280,-85
17,2,194,-19,-25,36
42,-5,235,20,7,63
77,14,255,49,70,81
62,5,269,44,197,-18
24,14,226,-21,211,-13
16,-38,190,-31,-39,-79
23,73,165,9,-21,-79
55,10,205,-50,323,67
23,-19,258,-74,538,19
49,6,257,-187,574,103
25,30,273,-126,580,50
38,14,289,-84,572,46
9,5,303,-44,498,-17
-6,-4,297,-52,360,-1
13,-4,290,-39,231,-87
34,2,303,-57,74,-122
25,4,333,-91,159,-40
30,-13,350,-81,211,74
13,-10,357,-60,230,87
12,-14,359,3,103,78
11,-4,348,43,-129,32
4,11,294,66,-243,-9
2,1,265,140,-293,-64
5,-6,245,237,-366,-18
36,-13,222,201,-417,-34
22,-5,204,161,-494,7
23,13,195,76,-452,48
42,9,204,61,-410,71
48,-2,223,48,-300,-20
32,10,217,0,-159,-96
8,-12,209,5,-19,-19
55,0,225,-30,-13,17
82,35,245,12,-9,-35
51,-3,254,29,184,-49
41,18,230,45,181,-24
28,-9,153,72,-35,-62
49,-8,172,14,70,103
40,36,199,25,198,109
40,-5,245,0,518,35
41,6,273,-99,578,88
23,22,263,-103,553,27
34,2,299,-88,560,30
-5,-4,287,-76,420,102
40,-18,304,-83,368,80
0,-7,303,-136,281,-50
-2,2,272,-155,204,-24
-9,-10,303,-74,159,-9
8,1,336,-67,185,-17
-1,-10,363,-23,235,25
1,6,370,10,189,-30
10,3,357,54,54,-36
30,-7,332,122,-185,27
6,-7,309,147,-263,51
18,-10,261,146,-282,26
10,4,240,114,-307,-23
16,0,211,90,-394,-42
37,22,216,62,-438,-42
18,-1,217,74,-469,-80
10,-4,220,-13,-291,-114
6,22,193,-11,-184,-151
45,3,222,7,-156,-136
17,15,247,46,-124,-88
54,-3,291,5,-238,29
104,4,241,84,-187,13
48,-1,246,22,-77,-17
79,7,266,34,-27,-25
58,19,249,27,-47,-35
45,7,239,6,25,-47
44,2,240,19,165,-59
56,-7,274,3,266,-89
62,15,271,-7,135,-147
