
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "b"
%
% Rows:
%     900
%

@RELATION exercise-3b

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-6,-2,264,-170,267,132
-8,-29,272,-135,244,75
-23,-22,265,-98,27,-54
-2,-11,261,-50,27,-152
-2,-2,262,28,18,-157
2,1,264,68,47,-163
0,3,260,70,84,-161
3,-6,266,50,59,-137
12,-4,263,45,66,-124
2,0,271,54,54,-104
13,-1,260,48,52,-83
11,8,261,45,63,-77
11,-6,263,44,66,-59
-2,6,273,43,99,-35
3,10,260,48,100,-4
-1,9,267,68,104,18
7,2,264,84,106,30
20,5,260,71,119,32
-11,8,270,63,187,27
-6,7,263,32,238,57
-6,0,261,31,221,77
-8,1,266,78,193,97
-16,12,267,106,148,39
-17,15,275,104,165,28
-23,13,270,81,139,11
-21,23,268,40,59,-5
-20,16,268,6,35,-7
-17,16,267,-26,1,-3
-17,12,265,-40,11,6
-11,13,265,-38,7,17
-16,13,263,-15,-6,7
-15,15,264,3,-45,-36
-2,17,268,14,-40,-66
-19,18,272,-10,-16,-93
-8,6,275,-74,-27,-95
-11,13,259,-122,-49,-100
-1,4,266,-113,-72,-72
-2,6,271,-81,-79,-5
14,11,259,-77,-70,55
4,-6,265,-74,-17,98
9,0,252,-82,122,110
-1,9,249,-53,192,107
-9,0,263,-25,330,99
-14,5,267,-3,299,63
-30,1,276,-9,302,38
-24,3,273,-8,231,27
-32,-1,278,1,65,-58
-17,6,278,-34,46,-112
-29,1,264,-35,-11,-110
-24,4,265,-10,-55,-73
-8,5,270,-6,-54,-59
1,2,268,-12,-66,-48
-12,9,266,6,-113,-23
2,-2,265,14,-148,-18
-1,-4,266,0,-116,-6
-1,1,262,-16,-54,28
6,3,257,-20,-20,26
0,6,263,-11,5,25
-9,4,260,-5,53,20
16,-2,261,3,71,37
4,5,273,12,98,46
-3,1,262,28,94,59
-15,4,266,43,113,53
-4,5,259,41,143,36
5,-7,269,44,187,47
-6,8,265,59,190,32
1,3,266,70,168,27
-17,12,264,59,217,73
-13,20,263,46,222,119
-19,7,274,47,184,132
-12,16,263,50,89,59
-28,11,273,39,55,17
-13,14,274,-3,32,28
-17,8,270,-26,25,59
-36,6,273,-44,13,43
-24,-2,271,-38,-40,-9
-14,12,260,-25,-86,-74
-6,-4,263,-31,-106,-139
-6,9,274,-41,-75,-157
-10,7,270,-39,-43,-120
3,11,266,-55,-8,-53
19,14,254,-63,43,30
-4,8,263,-75,86,84
-7,1,266,-66,135,139
-20,6,272,-46,174,129
-7,-6,263,-44,198,114
-20,-8,272,-30,177,63
-20,-4,264,-37,62,-7
-14,-7,266,-33,11,-81
-5,3,265,-6,73,-142
-11,4,258,24,70,-97
-19,4,266,29,71,-49
-14,6,263,11,38,-8
-12,5,264,-10,0,16
-16,3,266,-6,-17,41
-6,3,264,-8,-60,45
-6,1,264,-21,-92,29
-2,1,266,-24,-92,10
7,2,262,-22,-73,4
6,2,260,-25,-30,31
10,2,262,-13,11,56
13,-8,255,20,73,110
0,-12,267,91,153,146
0,3,262,115,178,76
-5,7,270,102,197,61
-10,6,265,73,203,65
-14,14,260,56,185,55
-5,13,264,52,170,35
-15,12,271,51,143,26
1,1,260,44,129,33
-26,13,272,44,122,29
-27,7,268,37,169,14
-30,12,270,22,156,20
-26,21,273,16,101,16
-23,16,264,-7,12,0
-16,12,266,-31,-65,-8
-10,7,276,-46,-57,-22
-20,16,252,-75,-124,-90
-23,13,252,-66,-174,-155
3,6,260,-48,-116,-157
18,4,259,-32,-61,-113
-4,7,269,-47,99,-49
-7,11,265,-53,171,-2
-10,9,266,-36,221,70
-11,8,264,-25,280,134
-16,4,261,-29,264,108
-28,-2,274,-47,293,55
-25,2,271,-62,144,26
-47,5,270,-52,81,-18
-37,3,268,-50,119,-51
-13,5,260,-17,27,-13
-22,11,264,27,-7,35
-26,13,259,26,-17,50
-28,3,267,-7,-50,56
-15,3,263,-13,-51,55
-23,0,262,-15,-43,48
-9,-9,264,-23,-46,42
-12,-9,263,-7,-13,42
-16,2,264,-3,-9,27
0,3,264,-12,1,29
-4,0,269,7,3,15
-1,2,258,27,-15,18
5,1,273,61,-2,4
-10,-6,274,42,0,-1
-3,3,264,19,5,18
5,8,261,8,22,44
-6,-2,266,30,7,34
-12,6,266,51,33,42
-18,11,272,59,47,54
-14,15,274,54,110,65
-6,4,268,59,107,58
-12,2,268,56,129,28
-24,18,270,28,122,-2
-10,23,255,12,132,10
-28,10,278,-16,62,-10
-23,12,266,-19,27,-62
-15,12,274,-16,14,-97
-13,9,258,-56,-37,-125
14,5,248,-62,-122,-124
17,12,257,-45,-80,-92
9,10,265,-12,-50,-7
1,17,267,-22,84,59
9,5,266,-47,138,127
-4,2,261,-67,195,142
-10,1,263,-61,199,136
-9,-5,260,-36,145,96
-21,0,266,-21,85,50
-4,1,270,-16,70,-18
-7,-2,264,-42,100,-47
-18,4,267,-35,77,-56
-18,3,265,-19,35,-48
-12,5,268,-3,-5,-4
-12,2,267,-13,-20,25
-3,1,261,-30,-34,44
-5,0,264,-36,1,53
-5,-1,261,-24,9,54
-4,-2,261,-1,43,58
-4,-2,268,11,52,43
-6,2,263,15,60,41
-2,0,266,13,48,36
-12,3,261,11,56,45
-12,8,264,12,37,34
-13,1,267,7,41,27
-14,2,251,18,58,50
2,-8,260,47,89,72
-2,-1,266,78,130,63
-21,12,259,91,195,67
-9,5,272,98,211,95
-21,6,270,91,205,65
-30,25,267,62,171,-12
-36,17,265,47,146,-15
-24,16,264,14,44,-21
-27,8,257,8,-3,-21
-11,0,270,23,-41,-46
-18,16,262,15,-35,-112
-11,3,267,-35,-75,-110
3,15,264,-63,-82,-119
-2,9,264,-75,-54,-108
16,13,267,-82,-28,-69
-5,8,262,-90,53,15
5,13,257,-80,65,45
-12,1,260,-62,114,73
-7,14,258,-61,144,93
-24,-5,257,-73,218,84
-17,0,272,-25,228,18
-25,-3,273,-9,135,-36
-16,7,262,-29,104,-63
-34,1,271,-22,42,-61
-19,-3,271,10,-31,-32
-6,5,267,11,-71,-36
-21,8,263,-4,-75,-28
-5,-2,265,-8,-72,-29
-5,11,266,-9,-67,-38
-10,2,257,-19,-59,-38
-7,7,268,-18,-9,-16
-4,9,266,-11,35,3
-5,-4,272,1,26,20
-17,-3,273,24,57,78
-8,11,263,29,53,80
3,-2,266,48,82,84
-5,6,263,73,114,85
-4,0,263,92,117,65
-11,15,272,92,158,40
-13,16,269,71,178,16
-15,10,264,58,207,39
-37,-1,266,66,200,78
-18,13,265,91,142,35
-12,17,275,82,142,-11
-25,19,272,55,119,-28
-27,20,263,15,67,-27
-25,18,272,-16,28,-19
-28,21,270,-31,16,-18
-2,11,271,-48,-60,-33
-12,8,258,-77,-94,-43
-6,-3,264,-80,-130,-65
4,17,262,-55,-115,-83
-8,6,266,-44,-92,-21
6,12,268,-54,-51,32
1,11,264,-92,43,77
-4,7,261,-96,71,122
-3,6,263,-80,106,116
-12,3,266,-58,152,82
-8,-3,269,-30,178,68
-6,-6,263,-25,159,52
-19,3,262,-23,80,23
-11,-8,266,-15,76,-21
-17,0,269,-6,76,-69
-8,7,266,-15,95,-102
-11,-3,270,-10,136,-77
-15,3,268,0,77,-69
-23,2,268,3,80,-68
-18,2,266,4,35,-52
-14,1,264,13,-6,-24
-9,2,264,20,-26,-23
-1,5,264,17,-4,-28
-10,4,269,3,33,-6
-5,5,266,-9,30,-2
-5,7,264,-21,16,30
-8,16,261,-17,63,99
-8,-11,264,24,60,148
-8,3,258,89,116,143
-14,-6,273,135,194,126
-16,20,261,154,235,119
-19,15,273,154,236,127
-37,31,267,124,207,77
-19,19,275,115,182,67
-7,18,267,115,115,48
-26,22,268,54,161,5
-35,30,263,33,86,-17
-21,26,277,16,50,0
-36,18,265,-4,-18,26
-25,23,267,-17,-65,-1
-36,14,274,-38,-71,-51
-32,24,263,-84,-71,-75
-22,20,267,-109,-68,-46
-7,10,260,-122,-121,-9
-14,15,268,-90,-62,4
6,6,254,-75,62,44
-33,19,263,-76,161,53
-16,13,247,-76,175,55
-27,-1,264,-56,146,74
-20,-4,267,-5,117,51
-33,-1,274,46,122,-40
-11,9,273,31,140,-98
-18,9,270,-2,111,-105
-31,7,270,-33,125,-90
-37,12,270,-23,39,-38
-30,2,274,-26,25,0
-21,-6,275,-48,-31,48
-6,14,257,-48,-32,46
-19,7,263,-46,-19,60
-24,0,274,-36,-9,61
-21,1,268,-22,-24,64
-15,4,256,-15,-13,53
3,4,265,-7,-18,41
-15,-3,273,2,44,60
-13,5,260,22,40,51
-2,16,266,66,91,25
-12,9,263,74,119,12
-9,7,263,72,112,4
-10,1,263,70,143,11
-23,13,262,66,138,18
-40,5,281,75,175,31
-36,13,265,80,189,35
-32,28,264,58,151,7
-23,25,258,45,103,-5
-37,25,274,32,73,-2
-34,27,269,-10,-18,3
-29,16,279,-38,-34,12
-32,10,278,-64,-64,-4
-23,4,272,-88,-102,-36
-14,-5,268,-59,-130,-64
-5,12,270,-27,-163,-87
-6,15,263,-29,-99,-62
-6,8,265,-63,-51,25
-12,10,268,-93,22,64
-6,5,267,-104,67,95
-18,11,258,-84,149,79
-26,0,273,-65,170,102
-1,3,264,-54,156,95
-22,-1,280,-15,95,68
-10,-10,268,-6,6,5
-11,7,273,-18,-42,-90
-2,2,268,-30,68,-78
-18,5,268,-31,64,-64
-3,5,263,-38,67,-80
-8,2,260,-51,3,-67
0,6,262,-46,-2,-38
-8,-3,268,-20,-8,-15
2,3,257,-7,-9,-9
-3,2,262,-3,-6,-3
-2,5,263,3,-6,-6
2,2,262,10,-7,15
7,4,257,14,1,45
4,-2,262,46,-2,85
0,5,263,91,4,66
1,3,271,98,42,75
1,5,266,63,60,58
-3,10,269,22,103,49
0,6,264,0,89,48
-4,4,264,5,61,64
-1,5,267,41,47,45
10,7,259,65,67,35
12,6,278,70,80,29
-3,11,264,68,73,6
-25,23,267,52,83,-12
-14,22,258,20,74,-15
-10,11,266,-9,67,6
-16,9,265,-18,50,20
9,18,251,-17,39,11
-14,11,263,-6,49,6
8,11,270,-8,42,8
-11,5,271,-13,57,12
6,23,257,-12,54,12
-9,11,273,-12,54,11
-8,19,267,-8,51,23
-3,3,271,-4,46,22
-8,9,268,-3,46,17
10,6,279,2,44,3
-3,12,267,-5,49,-5
-18,4,267,-10,42,-13
-7,8,268,-15,41,-18
-1,14,268,-9,31,-15
0,9,268,-12,33,-6
10,9,264,-9,31,-3
-10,12,277,-4,39,2
5,13,266,-9,42,18
-2,14,255,-8,44,18
-13,10,269,-9,54,16
-2,8,268,-12,56,11
-4,8,276,-13,57,8
-10,14,258,-11,59,0
0,14,266,-9,52,-7
1,10,271,-11,57,-4
-3,7,257,-11,53,2
-4,6,265,-10,58,7
19,10,260,-12,57,10
5,13,262,-10,58,16
2,11,263,-8,53,16
11,5,260,-6,63,16
-12,3,268,-2,61,9
-8,-1,272,-5,66,17
10,4,263,-5,62,19
-13,10,271,-2,70,19
0,14,258,-4,64,13
-5,9,273,-4,62,15
-6,13,264,-4,58,11
3,13,254,-2,50,6
-10,16,267,1,55,5
7,12,267,-3,55,10
-2,6,269,-3,54,10
2,7,273,-3,54,10
-1,7,261,-5,54,14
-13,13,271,-4,51,15
-13,10,265,-6,50,15
-15,5,271,-1,52,9
-11,3,270,-1,61,10
-13,7,266,-4,58,17
-9,2,268,-4,53,15
-10,1,270,-5,56,12
1,10,264,-5,59,11
-2,8,267,-5,54,11
-9,11,271,-6,49,10
-5,3,263,-6,46,9
-2,6,266,-4,50,10
1,5,268,-6,46,10
-7,4,274,-6,48,7
-4,6,272,-8,52,9
-8,6,267,-7,52,11
-7,11,275,-6,57,11
0,3,265,-3,51,13
7,6,265,-1,51,17
2,10,265,1,54,11
-5,7,270,-2,59,12
-2,6,266,-7,54,13
-5,7,269,-5,56,16
2,8,266,-3,56,9
-1,12,265,-3,54,11
-4,8,266,-3,53,11
-1,6,264,-4,52,9
-3,8,263,-1,50,6
0,7,266,-1,49,8
1,6,264,-3,51,8
3,6,266,-4,50,6
-1,6,265,-4,54,3
4,10,266,-4,51,4
-6,6,269,-3,54,9
-15,12,259,-6,55,18
4,12,264,-5,59,20
6,17,265,-1,62,15
3,-1,262,-3,64,22
18,10,262,-7,60,25
5,11,272,-7,63,25
0,4,276,-5,68,15
2,10,272,-6,57,8
8,5,265,-5,57,5
7,3,263,-7,51,1
-15,12,270,-7,52,4
12,13,258,-7,48,8
8,6,269,-9,46,11
9,11,271,-7,45,17
-7,-1,267,-8,39,16
-6,9,274,-10,46,16
-10,14,271,-10,45,14
-2,2,261,-9,48,11
8,6,263,-6,52,9
6,10,281,-5,61,7
-4,7,279,-8,53,16
0,9,260,-9,49,19
15,3,267,-6,52,16
2,5,270,-5,49,10
6,7,279,-3,53,12
-5,3,266,1,56,8
1,17,266,2,59,3
13,9,274,4,64,3
-1,7,274,-2,62,6
-17,1,263,-2,62,5
0,1,276,-2,59,4
-5,10,275,-5,56,2
-2,8,270,-7,49,3
11,16,270,-6,41,2
8,9,262,-3,50,0
-10,5,265,0,54,-4
17,8,257,-2,60,4
13,8,261,-5,54,9
-16,5,271,-3,63,14
-5,13,265,-4,58,8
7,5,269,-2,55,13
4,5,264,-1,55,13
9,14,260,0,49,10
4,5,259,1,48,6
-12,2,272,0,47,6
-11,12,267,-6,52,6
-6,13,272,-8,50,3
10,1,262,-7,57,6
-14,6,264,-6,52,14
-1,13,265,-3,53,14
-12,7,268,-1,50,12
2,6,267,0,51,5
-1,8,261,0,57,4
0,3,270,-2,57,5
-1,8,267,-4,62,9
6,6,271,-5,60,10
7,9,260,-4,57,13
2,11,263,-3,52,16
-2,9,261,-2,52,13
10,12,265,-1,54,7
16,5,264,-2,53,3
-4,10,268,-4,55,6
-11,8,261,-6,55,7
12,5,264,-6,51,9
-10,8,261,-6,51,10
1,11,263,-5,50,12
0,9,270,-3,53,13
11,-2,264,-4,51,11
-2,10,262,-3,57,4
3,8,266,-4,57,7
-10,7,266,-6,56,9
-2,8,265,-7,60,16
-4,6,269,-5,54,14
2,6,266,-5,54,15
0,5,266,-5,52,13
-2,5,266,-3,51,7
3,6,264,-3,52,3
-1,7,264,-1,48,3
1,7,265,-4,53,7
0,7,263,-4,51,9
1,8,263,-5,51,18
2,6,265,-4,51,26
0,6,273,-6,45,27
8,15,267,-6,42,19
-1,15,261,-6,44,13
-4,3,262,-8,48,7
-2,9,255,-5,54,8
7,7,254,-8,43,13
19,9,265,-7,42,14
-14,10,263,-6,47,8
15,10,260,-1,45,11
30,2,267,-2,50,16
5,9,263,-2,46,13
-26,11,268,-3,49,10
1,5,264,-3,49,13
-7,7,277,-9,54,18
6,6,268,-10,48,19
-4,4,274,-9,44,21
9,1,263,-12,43,19
2,1,262,-8,47,14
-6,12,252,-7,48,9
3,12,260,-3,42,-1
-3,10,268,0,59,-11
0,2,281,-2,65,-1
11,3,271,-6,57,5
16,8,257,-6,66,9
12,15,265,-6,61,9
9,6,267,-6,66,17
-1,8,254,-5,63,14
6,7,268,-4,61,10
12,0,264,-2,61,5
-4,10,278,-2,60,5
-13,6,274,-5,61,5
-9,8,273,-7,60,6
-1,1,272,-8,57,10
-10,8,268,-7,56,13
-7,-3,267,-9,56,18
11,4,265,-6,59,13
5,10,250,-5,61,7
5,2,263,-2,67,11
1,11,262,-6,56,15
-5,7,270,-4,66,18
9,6,259,-4,65,10
1,10,264,-1,62,9
2,9,260,-2,63,10
5,6,265,-3,57,7
-2,6,267,-1,54,1
11,10,265,-1,53,2
-8,-2,266,-3,54,4
-1,5,267,-2,52,4
0,3,270,-3,55,7
-2,1,265,-4,50,9
3,4,268,-3,53,10
2,6,266,-3,52,13
-4,9,266,-2,51,12
-3,6,269,0,60,4
-3,1,269,0,61,5
6,3,265,-5,55,8
-2,4,266,-6,60,10
0,7,267,-5,58,11
-3,4,264,-5,53,14
-2,6,266,-6,55,18
1,4,266,-4,49,12
-1,6,265,-4,50,5
1,5,265,-4,52,6
0,4,267,-8,42,10
0,3,266,-8,36,15
3,7,270,-9,34,17
-11,6,264,-8,30,16
-17,10,260,-10,34,18
0,9,267,-10,32,19
5,1,268,-9,33,16
-12,6,259,-6,37,6
-9,10,268,-5,46,9
3,9,268,-8,47,12
6,11,263,-7,49,14
