
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Liegestuetz"
%
% Proband:
%     "c"
%
% Rows:
%     531
%

@RELATION exercise-5c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-224,3,81,14,-17,19
-214,33,70,18,-13,-70
-231,5,102,-30,49,-16
-221,-5,80,-2,60,-3
-244,11,104,3,121,-16
-208,-10,66,15,84,-20
-244,-1,101,25,151,-34
-251,-17,45,2,53,11
-237,-1,92,-33,193,32
-266,23,75,-14,110,-7
-265,-3,90,-37,286,56
-270,22,57,-8,207,3
-263,21,80,-6,329,21
-283,12,54,13,261,71
-274,19,62,-7,348,73
-294,3,56,-52,255,103
-303,35,71,-15,252,79
-306,11,40,33,158,27
-298,20,80,-10,129,13
-308,5,28,-15,84,-10
-288,8,64,24,105,-4
-302,-9,34,42,92,2
-294,11,68,34,114,-3
-294,18,38,79,119,-43
-280,14,69,74,48,-13
-273,-11,51,35,-13,-34
-289,26,42,15,-87,-15
-280,6,63,20,-129,9
-267,-24,59,16,-104,29
-253,16,59,30,-73,-26
-278,31,42,22,-87,-19
-259,-29,67,15,-176,-64
-279,7,51,19,-142,-15
-263,50,74,-8,-204,-22
-246,-35,76,-21,-121,-13
-254,-2,81,-39,-139,22
-269,64,80,-10,-182,38
-213,-35,81,-57,-123,29
-243,6,87,7,-111,-20
-214,29,88,15,-3,-92
-234,-20,80,-44,-106,21
-225,13,100,-39,38,-56
-284,8,83,11,-3,-95
-236,-8,98,-16,-29,41
-234,15,117,17,36,-21
-225,-3,91,4,-67,13
-238,-3,100,10,43,25
-241,6,76,-12,-89,27
-222,-9,115,-14,92,20
-220,12,84,-23,-37,25
-219,5,104,-26,72,28
-228,12,84,-29,35,8
-217,0,91,-9,100,12
-227,-2,103,-14,163,21
-250,1,80,-11,95,-40
-220,35,108,-1,248,-24
-250,23,74,-60,143,-14
-240,-24,81,-32,295,31
-268,29,74,51,299,-43
-278,18,86,10,327,91
-293,-11,68,34,346,96
-277,27,64,20,485,35
-309,27,45,-2,309,26
-309,-26,47,42,351,85
-319,11,45,-18,226,68
-314,29,48,-30,155,2
-298,25,54,-26,92,-31
-305,13,56,3,105,-36
-297,11,50,59,43,-9
-287,36,54,84,-34,27
-291,-13,38,79,-38,29
-269,-2,44,52,-69,71
-296,34,49,38,-87,-11
-258,6,61,41,-113,-35
-263,-19,48,28,-124,4
-269,20,49,-13,-191,-38
-248,35,79,-4,-216,-52
-267,-9,63,4,-196,-46
-272,11,74,-42,-228,-24
-256,33,78,15,-170,-24
-217,-12,87,-10,-93,-49
-246,-12,79,-6,-84,-9
-223,57,99,-28,-42,-108
-205,-32,58,-44,-82,41
-205,0,111,12,36,4
-223,18,53,-50,-68,-57
-236,-5,104,-17,11,-40
-205,6,111,37,29,-6
-233,1,67,-4,-23,-20
-249,5,99,33,56,-28
-216,-1,94,32,29,-10
-249,-8,97,27,135,20
-266,-8,61,-1,128,-10
-237,5,89,-43,195,34
-269,4,66,-44,226,-44
-244,-31,75,-19,249,58
-278,56,74,39,270,23
-275,6,84,-36,304,-4
-295,-28,55,-46,182,66
-294,57,68,0,296,54
-300,2,61,-22,227,26
-291,-14,72,-40,220,62
-300,36,56,23,184,19
-285,-11,53,51,210,69
-285,2,63,-29,190,27
-277,0,70,1,179,-3
-300,-12,22,46,99,29
-282,24,75,42,106,16
-299,16,33,47,62,73
-292,31,88,49,36,73
-302,13,40,33,-15,36
-269,19,61,0,-56,12
-263,13,50,8,-90,12
-279,14,56,15,-139,-4
-245,13,62,14,-130,25
-272,17,58,4,-176,22
-295,9,65,24,-139,33
-278,18,64,37,-202,-105
-235,-5,75,-18,-114,-67
-250,21,72,-64,-236,-11
-209,-2,88,-83,-53,-132
-262,-18,85,-67,-79,14
-277,54,83,8,-46,21
-222,-8,79,-67,-91,62
-251,14,95,26,-45,57
-194,34,83,40,-32,-20
-190,-15,110,3,-5,-17
-238,19,101,42,12,-64
-225,5,116,-8,-123,-39
-211,-20,113,26,-33,22
-236,29,73,26,-89,-46
-219,-1,118,-3,58,-31
-259,15,75,6,27,-32
-233,32,102,15,180,1
-272,1,73,-67,104,-55
-267,6,91,-27,238,-31
-279,25,82,-7,220,-23
-267,-6,92,34,305,93
-264,-13,79,9,302,9
-287,3,79,26,349,19
-256,31,75,26,338,13
-281,-6,59,-15,388,26
-287,7,56,-33,292,-6
-283,16,79,31,327,18
-277,46,52,50,163,68
-272,-16,61,91,189,139
-316,-4,18,60,64,70
-279,32,69,39,222,-19
-294,21,46,-27,153,-39
-312,6,44,-15,112,-16
-303,4,48,10,-25,76
