
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Front-Kick"
%
% Proband:
%     "d"
%
% Rows:
%     399
%

@RELATION exercise-8d

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-39,-14,278,-225,-85,508
-40,-2,250,-91,-307,299
-18,-22,284,-95,-424,105
-41,-30,261,-55,-367,-244
-33,-30,289,-67,-391,-459
-51,-34,303,-87,-317,-802
-122,-17,397,-80,-167,-1065
-189,42,273,-10,76,-1138
-70,83,133,-16,-1388,-1100
-26,19,270,82,-804,-859
-51,42,232,-113,-71,-810
16,20,285,-121,-413,-746
-32,10,254,-49,-417,-647
-8,36,208,338,-979,-685
59,99,246,360,-965,-647
93,20,237,106,-1058,-526
53,74,157,75,-937,-490
102,47,328,-124,-714,-421
40,-17,377,-268,518,-165
107,74,196,1,-116,30
76,57,235,-137,228,258
69,61,237,-48,661,361
64,22,262,-76,639,393
13,25,247,-167,659,548
15,30,233,-243,617,599
-16,-13,216,-332,842,682
-60,6,254,-341,1202,765
-104,7,238,-233,1431,618
-105,23,226,-79,1165,570
-137,1,205,22,1149,524
-145,-11,240,67,1334,489
-134,-19,318,21,1439,507
-109,-47,325,-86,853,522
-121,-44,315,-83,202,509
-85,-42,287,-112,56,504
-47,7,230,-156,-428,504
-45,-38,270,-57,-418,458
-67,-37,286,27,-287,338
-51,-23,249,11,-453,159
-44,-26,269,-11,-364,93
-27,-31,270,97,-298,-127
-38,-53,274,131,-345,-311
-23,-51,322,139,-492,-597
-69,-55,377,166,-594,-932
-168,-20,366,217,-67,-1166
-150,82,134,12,-1067,-1234
-8,81,188,-91,-1374,-956
-72,29,298,-47,433,-550
-40,43,253,-87,165,-567
41,29,199,-185,-827,-433
-4,-6,211,-102,-983,-534
30,29,220,56,-969,-544
57,9,306,205,-165,-695
39,43,248,464,-665,-876
81,128,139,210,-914,-768
110,24,395,-202,-631,-443
14,38,299,-127,683,141
118,70,175,85,-217,381
49,7,288,17,298,479
34,32,258,24,722,601
18,31,234,-47,465,642
41,21,234,15,503,603
-2,37,209,-5,747,633
-28,40,253,-62,1094,822
-71,22,248,-88,1349,883
-91,32,234,-46,1250,1005
