
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Trizeps-Dips"
%
% Proband:
%     "d"
%
% Rows:
%     501
%

@RELATION exercise-9d

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
10,3,308,79,229,44
7,-22,300,75,224,19
-47,9,271,14,212,72
0,-23,300,-48,97,29
2,4,329,16,121,-147
-9,-3,302,13,142,-98
-15,-27,359,-4,172,13
-31,-16,309,63,163,43
-36,11,291,84,-93,-129
-39,14,295,56,-107,-167
-19,-2,277,137,-23,-102
12,23,276,118,-403,59
-5,17,257,23,-182,71
18,-3,260,49,-459,-2
-13,2,248,-40,-358,83
37,5,233,-110,-668,84
10,-30,242,-192,-522,45
37,33,218,-129,-565,-110
60,-16,231,-93,-514,-96
33,9,246,-23,-360,-21
56,6,226,-22,-451,33
60,13,236,-3,-267,72
54,-37,253,65,-311,81
122,30,206,15,-246,-20
58,-31,234,-41,-34,-23
85,13,243,4,1,-112
70,-1,225,-42,44,-2
95,-3,226,36,75,24
51,-3,223,-2,137,101
72,8,218,-1,214,38
37,-31,216,-42,244,51
90,22,216,49,367,-122
25,-5,223,-43,427,-54
79,1,253,75,558,-59
15,19,238,-9,517,77
33,-6,254,49,509,-38
5,15,258,-77,617,8
45,2,271,-85,619,5
-13,11,281,3,566,-65
25,-26,281,-26,480,137
0,-27,269,20,392,90
-3,6,289,48,405,6
-16,7,291,-39,369,54
3,-4,306,-58,336,55
-18,9,288,3,339,78
-34,-3,303,-35,181,166
-7,-20,282,-68,178,135
-17,-3,320,-42,243,-6
2,-8,289,29,182,-84
-48,0,322,23,218,-107
-42,21,315,52,181,21
-36,2,312,113,69,-11
-46,1,303,59,-67,-96
-31,23,291,62,-195,-87
-26,-27,288,146,-191,-71
-13,12,281,33,-490,-177
-9,44,258,24,-341,-134
33,-5,265,-1,-583,115
8,7,235,82,-593,294
48,-51,282,6,-503,326
4,-8,228,-99,-396,257
16,12,213,-44,-560,149
73,-6,226,-53,-536,119
43,-23,208,62,-433,-11
46,15,236,-6,-262,47
59,-30,223,-19,-286,-75
94,10,232,-50,-139,-99
52,15,243,-28,-22,-73
97,-24,254,-4,45,-5
58,11,259,-5,76,25
88,-7,233,-9,42,16
55,-1,277,-5,55,13
85,10,222,-23,31,-38
75,3,241,-20,84,-37
72,12,208,21,30,-38
44,-16,224,30,189,47
60,6,226,16,279,20
57,-24,238,-1,368,34
46,9,246,37,388,-52
34,26,253,-22,408,26
29,-9,255,69,403,-3
25,5,249,87,516,24
21,32,269,34,525,16
23,-9,243,108,538,-31
24,1,275,10,579,91
-28,-18,261,-18,537,66
14,39,278,-26,521,-8
-2,10,315,-32,529,12
-47,4,298,-91,557,97
-6,3,253,-71,136,62
1,12,335,28,476,20
-18,6,312,16,273,132
-35,-2,268,202,211,166
-32,-17,324,60,223,229
-39,0,299,74,43,104
-37,10,292,-10,92,51
-33,4,342,-99,-67,67
-50,16,310,-29,120,-43
-65,5,307,-43,-92,-18
-21,2,278,26,-182,-23
-19,-4,299,1,-330,-39
-4,-7,280,23,-226,-44
-24,10,257,43,-383,-49
-15,-15,268,-85,-422,-23
-14,12,222,-10,-595,-26
12,-13,255,-93,-590,-42
35,34,230,-23,-446,-86
23,-26,236,-40,-601,-12
52,37,216,-23,-457,-26
41,-29,231,-29,-423,53
56,9,222,-35,-435,-73
75,17,184,-67,-312,-119
73,9,241,-57,-238,-50
80,-27,230,29,-13,17
67,27,246,3,82,63
82,-11,234,3,153,22
45,6,271,-4,123,-34
70,3,236,8,55,-43
44,-1,246,23,9,-19
72,0,237,23,132,17
44,12,223,-27,131,63
56,-25,208,49,167,-40
41,5,232,-1,312,28
72,30,248,-36,338,130
13,-51,224,44,438,119
29,24,251,35,352,74
65,-14,251,-65,461,82
32,16,273,-29,650,88
9,32,238,-33,521,7
-29,-3,273,-52,796,-3
-1,17,263,-16,510,-57
-2,-26,293,-23,509,-73
10,4,352,76,525,23
-67,-39,253,219,448,113
-47,2,259,145,192,299
-28,-5,291,20,252,203
-17,-9,310,-51,345,-15
-39,18,303,-97,350,-38
-31,-2,305,-58,255,-15
-43,-3,315,29,141,-12
-13,-15,323,81,-25,42
-82,-3,307,152,112,71
-52,-8,319,38,92,178
-39,-4,339,13,90,25
-55,9,300,0,-172,-129
-63,11,299,-94,-160,-240
-30,35,277,30,-245,-222
-23,-15,284,143,-431,-118
-52,20,251,150,-484,49
13,32,237,-6,-686,151
22,-45,255,-62,-725,-37
1,34,215,-209,-450,-106
31,-20,230,-181,-593,-256
46,38,228,-150,-487,-190
20,-30,214,13,-402,-133
66,12,202,74,-439,-47
17,-22,240,41,-132,7
63,46,205,44,-27,51
55,-3,253,23,-176,-32
98,-35,250,9,48,-17
27,20,258,45,181,0
43,-29,248,17,97,69
64,-15,245,27,46,22
85,13,249,-17,141,8
60,4,247,-15,188,12
58,-9,217,-27,162,90
54,1,240,57,152,-4
63,10,224,41,219,42
37,-10,234,57,236,69
44,12,246,75,259,162
15,-26,229,27,242,170
34,-8,225,-26,407,194
-1,0,220,44,471,12
0,-24,269,-39,636,71
-13,-1,281,60,762,63
-19,-39,284,-127,649,0
-19,63,279,2,727,-219
-27,-14,267,-77,487,-178
-13,-3,347,29,548,-14
-29,-12,283,-5,420,-54
-89,20,234,-74,478,-92
-40,16,301,-90,358,-194
-30,-30,337,-91,361,-85
-54,2,337,-37,293,-69
-84,-3,274,34,160,-17
-110,-45,312,160,82,5
-56,13,317,108,-234,-71
-59,7,352,17,4,-177
-44,6,330,121,-187,-126
-73,-16,307,109,-132,-106
-44,-5,281,82,-554,-84
-16,-3,303,118,-497,-12
1,41,232,75,-694,93
-2,1,230,50,-752,222
33,-7,242,-11,-611,185
-1,-8,234,-113,-419,47
13,34,254,-228,-423,-25
29,-6,190,-48,-506,-202
58,14,238,-12,-564,-4
57,-9,207,62,-421,10
74,10,181,20,-438,74
35,1,263,39,-224,93
67,16,190,-41,-151,73
72,-28,255,0,-210,33
102,7,229,-35,75,-27
41,2,265,6,195,-8
64,4,265,29,195,82
54,-13,243,109,3,79
95,-29,247,-11,8,71
48,13,229,-28,70,-22
58,1,224,-72,153,29
34,-11,222,28,160,4
78,5,229,10,239,8
50,1,231,32,374,10
30,-10,222,-10,444,-49
13,-1,233,37,625,16
77,1,241,-71,542,115
26,-3,259,-45,762,114
-1,-44,285,-54,672,62
20,43,239,-87,531,-19
-35,-13,286,-21,467,13
-14,-34,300,57,453,131
-35,0,282,118,489,184
14,-21,248,25,310,33
-36,0,355,13,711,-51
-49,21,254,-11,429,-227
-36,20,302,-65,398,-57
-30,-34,319,55,260,56
-47,-1,345,24,251,123
-78,-8,316,31,172,63
-78,4,282,-17,82,28
-73,4,348,52,-36,-39
-33,24,305,34,-101,-18
-37,2,315,-99,-58,147
-24,-40,285,44,-240,119
-47,-21,297,-12,-304,49
-44,-13,268,-6,-384,-94
-4,27,259,22,-563,-47
8,-23,278,-14,-574,21
6,2,234,44,-695,1
-1,-11,215,27,-581,-175
-17,8,234,-84,-476,-162
36,-14,234,56,-396,-159
54,31,209,49,-428,-131
36,-7,219,17,-365,-71
44,-3,227,54,-274,-68
41,24,235,-33,-176,-41
74,38,243,-54,-144,-22
44,-4,243,-84,36,58
62,-7,273,22,50,-2
36,17,248,-26,79,17
57,-17,252,-7,-127,-43
96,32,245,-44,-73,-83
63,-37,234,6,10,-122
107,32,254,-68,-28,-93
79,-1,282,-82,-23,-80
45,-29,239,-143,-61,-115
41,8,239,-139,5,-144
53,-12,280,-136,101,-90
51,-4,289,-20,155,-37
89,18,266,65,-118,-14
59,8,262,124,13,147
64,9,217,103,-177,111
62,-4,249,-4,42,56
73,-20,255,-4,47,8
71,5,228,67,124,33
62,-15,280,109,201,13
50,-12,271,83,251,-13
70,18,256,-8,47,-110
45,-2,232,-6,188,-56
63,8,257,-15,247,73
21,-12,278,113,835,76
44,-10,246,32,408,73
34,-15,209,68,249,32
6,14,263,13,435,48
47,7,255,130,854,4
-31,7,210,100,564,41
48,-34,272,78,121,38
12,55,346,120,472,-59
50,31,258,14,58,-97
74,9,219,-1,-852,-33
37,45,249,55,-156,-3
33,19,273,-229,-209,42
28,20,276,-196,72,25
35,2,251,114,306,-19
27,-1,260,108,223,-118
7,5,288,123,414,-148
24,22,264,29,291,64
47,18,270,-150,49,186
40,39,293,-84,28,185
