
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (einarmig)"
%
% Proband:
%     "c"
%
% Rows:
%     436
%

@RELATION exercise-10c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
32,-6,256,-21,113,-2
42,-9,257,-29,130,-7
38,-7,266,-25,99,-16
23,-13,261,-32,99,-1
47,-17,260,-21,77,4
34,-7,263,-13,75,-22
42,-12,262,-22,49,-5
25,-9,261,0,44,-24
39,-13,250,5,46,-32
41,-16,258,15,52,-39
39,-5,259,8,54,-21
48,-16,266,-26,49,8
47,-12,262,-12,62,-10
37,-29,268,0,39,-32
48,-13,266,-48,53,1
37,-11,246,-27,60,21
24,-20,263,-10,74,31
43,-1,256,10,73,34
38,-25,256,35,59,31
23,-16,262,46,50,33
37,-21,267,57,43,22
35,-2,259,62,-36,34
45,-5,261,66,-13,39
40,-12,262,73,-26,20
35,-12,252,48,2,61
36,-20,263,18,9,27
41,4,263,25,-3,-24
54,-15,256,39,-13,-66
40,-3,257,22,-18,-23
48,1,265,32,2,-47
44,-8,261,27,-11,-41
42,-5,257,4,12,-18
53,6,255,0,7,-8
53,-9,258,16,13,-25
49,-3,264,15,45,-2
41,-5,254,19,59,8
33,-7,259,18,87,-12
38,-2,255,9,88,-18
40,-2,259,10,104,-17
44,0,258,7,102,-21
44,-10,263,-4,111,-12
35,-4,262,-10,99,-8
41,-9,260,-18,101,-8
35,-1,260,-23,92,-3
35,-4,262,-16,89,-14
59,-6,255,-16,102,-19
31,-8,261,-11,74,-22
41,-3,254,-18,58,-1
46,-10,253,-8,74,-5
42,-4,256,-1,65,-18
37,-15,261,4,59,-24
35,-2,257,-11,53,-12
37,-15,263,-14,67,-9
36,5,258,1,39,-35
33,-9,256,-23,55,-19
38,-7,264,-23,59,-7
30,-8,257,-21,64,-12
38,-22,274,-9,53,-7
36,8,255,-9,11,16
35,-8,258,-30,-18,38
39,-6,260,-13,-47,61
43,-18,257,-2,-48,59
41,-16,259,-25,-30,85
38,-17,256,13,-39,64
44,-17,260,61,-64,37
49,-7,257,44,-40,37
45,-6,255,79,-3,34
49,-10,254,66,3,46
50,-16,259,63,29,34
49,-18,261,54,21,-8
50,-7,258,31,38,-48
46,3,250,16,30,-53
47,-8,254,3,82,-61
45,-6,259,23,124,-88
48,-6,263,22,152,-81
59,1,261,36,134,-57
37,-9,262,29,111,-58
48,-1,268,7,157,-2
48,-6,261,25,127,-24
38,-7,259,23,124,-8
34,2,264,8,105,21
44,-8,261,4,96,23
38,3,263,0,66,4
38,-9,256,0,51,11
36,-10,260,1,44,5
30,-2,261,-4,44,-8
45,-9,263,4,47,12
41,5,258,-2,58,-1
42,-10,266,-1,96,4
30,-5,261,-4,79,-2
37,-8,262,-6,69,-15
37,-8,266,-18,45,-16
49,-4,262,-31,70,-11
44,-15,261,-14,58,-2
28,-3,263,-4,50,-29
