
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Front-Kick"
%
% Proband:
%     "e"
%
% Rows:
%     333
%

@RELATION exercise-8e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
87,64,246,-37,126,-80
129,106,206,-213,240,-197
86,113,211,-231,414,-241
66,73,227,-226,752,-261
92,49,292,-385,917,-304
65,104,248,-492,656,-280
54,66,224,-514,365,-400
38,39,232,-516,297,-272
-5,56,215,-511,312,-364
6,64,229,-366,210,-569
39,64,317,-198,238,-643
39,15,259,-213,283,-315
16,1,267,-156,328,19
27,-5,264,-89,93,-26
32,14,261,-84,100,-32
20,5,249,-41,26,-47
6,6,263,7,-38,-91
110,19,309,147,-266,-34
48,65,255,272,164,305
-78,-23,264,185,735,830
56,103,369,483,234,516
51,80,235,492,-379,240
14,96,201,443,-624,327
18,48,172,457,-1082,347
23,78,213,526,-993,545
118,40,206,462,-1008,736
61,108,195,472,-463,567
178,34,342,302,-601,-326
183,135,195,53,-281,-48
78,128,230,127,119,43
156,44,240,-136,246,-178
97,149,209,-284,349,-203
75,76,237,-272,695,-112
119,58,249,-326,786,-36
71,58,223,-442,797,-261
27,79,213,-514,617,-441
33,42,231,-580,589,-423
-2,72,229,-553,544,-366
19,64,236,-433,424,-458
31,102,267,-156,236,-508
26,6,293,-55,298,-107
32,-12,297,-30,277,58
25,1,267,-4,152,20
24,13,250,34,34,-140
24,17,263,24,-31,-136
16,4,267,0,-154,-150
90,36,288,125,-318,-101
-20,80,238,323,102,517
-15,60,341,307,229,1172
28,102,243,515,-361,884
48,63,203,420,-621,628
58,57,149,381,-699,224
55,38,185,440,-744,9
64,97,247,500,-929,104
176,136,263,466,-466,458
55,109,130,460,-520,74
181,44,353,168,-615,-518
46,156,147,95,58,150
94,88,234,146,164,55
133,82,212,-141,394,-61
94,162,193,-206,518,-215
62,86,212,-240,1017,-240
81,51,286,-365,1129,-296
72,76,259,-552,795,-421
39,102,225,-678,419,-471
43,57,228,-648,368,-271
-37,33,204,-545,354,-331
22,76,212,-358,36,-678
50,104,291,-157,27,-744
26,24,306,-176,212,-253
50,-17,267,-114,133,-72
32,17,240,-52,36,-175
43,20,260,-29,-18,-244
36,13,257,-43,-62,-89
51,10,277,-21,-64,75
85,67,322,138,-40,258
-66,63,225,372,391,548
14,16,373,366,300,859
48,56,224,472,-556,280
31,85,167,353,-617,132
52,107,155,348,-585,-103
50,80,189,493,-834,-62
65,33,242,545,-809,152
178,153,288,366,-563,352
16,183,177,419,-307,-37
173,-1,367,235,-570,-397
64,217,135,-82,-161,46
74,47,247,-99,181,111
128,136,206,-333,485,154
82,105,258,-251,787,131
95,73,235,-246,851,11
46,74,233,-384,822,-127
51,61,227,-526,573,-307
56,84,239,-630,396,-157
16,60,195,-544,154,-187
3,51,205,-455,364,-332
59,53,371,-338,443,-801
-2,8,266,-541,384,-382
27,11,257,-417,453,98
11,-8,256,-259,266,162
21,-12,252,-73,56,-50
14,9,261,-22,-60,-126
31,19,263,-5,-87,-83
25,15,261,44,-75,17
19,11,257,37,-55,36
26,20,263,31,-42,-3
34,26,261,28,-17,-2
29,12,261,39,-18,33
34,21,261,57,4,31
38,26,252,67,7,34
29,26,268,68,8,47
27,24,270,70,10,81
44,30,265,72,-23,103
18,46,271,66,-64,145
33,42,244,70,-225,198
41,33,253,78,-185,258
