
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "a"
%
% Rows:
%     856
%

@RELATION exercise-3a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-8,40,272,-415,-16,-989
6,31,266,-243,-243,-793
-37,18,250,-181,-503,-625
-4,23,267,-67,-705,-713
-13,36,258,79,-841,-739
36,34,261,184,-789,-770
37,21,261,176,-767,-715
53,26,260,153,-888,-549
64,36,259,125,-1054,-462
96,70,248,95,-587,-281
51,36,252,71,313,106
69,51,263,90,709,376
35,34,273,71,858,568
46,20,261,-36,708,704
42,-2,263,-141,507,699
24,2,253,-159,419,658
54,29,241,-127,476,450
41,30,259,-58,582,419
3,16,249,78,647,704
19,12,287,102,472,808
19,-17,273,174,44,846
-5,36,239,196,-406,721
48,-16,245,170,-364,576
8,30,280,328,154,394
15,18,287,381,358,8
-7,46,276,285,277,-146
1,29,279,52,243,-455
-15,56,279,-127,23,-554
1,41,280,-196,-150,-602
-1,46,259,-281,-366,-566
23,22,266,-257,-283,-436
18,34,253,-237,-228,-374
12,29,268,-206,-245,-302
31,23,274,-156,-232,-235
34,26,268,-122,-142,-216
33,32,257,-107,-208,-127
53,24,270,-105,-195,-48
43,17,260,-70,-65,4
56,22,253,-39,5,26
54,26,248,-3,41,67
47,27,263,12,72,103
52,18,248,19,54,127
61,9,264,23,80,149
55,16,248,26,114,135
63,14,250,17,114,126
40,17,265,11,140,83
37,19,262,-5,133,64
36,14,260,-8,167,40
59,20,257,-19,153,-2
35,19,251,-11,167,-39
32,15,263,-16,176,-51
42,18,259,-27,188,-60
31,20,262,-36,153,-73
27,19,259,-44,110,-77
31,11,267,-44,150,-95
27,21,266,-24,163,-60
41,19,253,-14,143,-44
30,24,263,11,160,9
36,31,255,81,184,88
28,33,249,137,251,202
35,48,249,228,337,354
14,50,244,336,470,490
0,61,263,390,635,566
-21,65,291,406,729,780
-59,47,274,326,594,999
-71,42,291,176,497,1056
-49,38,279,-176,491,873
-34,-38,285,-492,-42,408
-38,-25,246,-660,-148,-165
-13,-23,285,-735,-73,-949
12,-25,268,-620,306,-1045
-1,15,269,-364,262,-1131
5,11,275,-160,23,-1116
-5,11,263,9,9,-888
-17,26,265,189,-320,-714
-15,43,258,279,-752,-560
13,16,262,380,-1089,-517
23,34,260,373,-1226,-581
67,22,247,308,-1495,-608
126,37,243,276,-1553,-536
86,82,250,138,-420,-153
82,59,244,76,89,162
83,27,248,59,665,474
51,31,258,31,882,600
55,4,260,-36,816,674
50,5,257,-110,723,647
31,1,247,-113,590,502
50,32,248,-100,551,292
68,62,250,-63,751,361
53,7,258,76,790,600
-3,36,256,205,572,806
30,44,264,202,157,861
34,1,275,254,158,873
-12,-14,264,261,386,686
17,10,264,245,107,543
-7,-3,278,284,66,263
12,32,266,321,178,-106
-18,40,273,263,250,-298
-33,51,272,105,-36,-519
-2,69,266,-86,-257,-559
2,45,268,-165,-290,-493
-4,44,279,-230,-262,-456
3,40,265,-264,-289,-445
19,50,274,-283,-285,-385
15,52,266,-244,-227,-283
48,33,263,-190,-166,-192
8,29,264,-143,-75,-121
31,19,269,-118,-32,-56
29,40,257,-89,-17,31
40,30,253,-72,-45,54
