
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Liegestuetz"
%
% Proband:
%     "e"
%
% Rows:
%     381
%

@RELATION exercise-5e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-317,-67,63,-100,130,23
-295,-8,41,-150,106,-43
-313,-17,67,-131,105,-49
-327,-38,62,-41,47,123
-339,-27,60,15,-46,44
-323,-21,63,56,-178,19
-324,-29,59,68,-220,24
-316,-35,69,50,-230,44
-298,-22,78,60,-279,25
-283,-23,79,66,-314,9
-266,-22,77,78,-254,-40
-235,-9,94,76,-158,-42
-272,-34,69,74,-149,-48
-229,5,95,90,-57,-99
-210,-12,85,98,-26,-64
-214,-17,94,45,-6,75
-190,-24,79,15,-107,19
-212,-10,104,23,-89,-53
-206,-34,90,22,-39,-61
-206,-9,106,23,9,-102
-196,-20,105,25,84,-28
-189,-42,106,24,114,29
-176,11,87,18,173,22
-187,-4,90,13,183,-34
-233,-37,92,9,222,-28
-245,-24,98,-31,271,-42
-228,15,49,-38,298,88
-256,-36,74,-49,310,101
-295,-42,88,-68,240,145
-276,23,72,-62,231,43
-310,-7,70,-71,237,115
-343,-36,75,-37,262,-32
-328,-16,71,-65,226,-29
-275,-18,80,2,175,-4
-290,-23,48,-27,141,50
-312,-41,72,-17,185,61
-278,-16,55,-27,159,12
-297,-66,69,-17,110,-67
-320,3,37,-3,395,233
-341,-8,13,8,-454,-236
-326,-21,67,26,-294,-30
-317,-38,62,28,-224,-20
-311,-21,71,33,-228,-36
-287,-34,76,38,-267,-62
-268,-15,62,48,-229,-74
-262,-35,81,74,-166,-81
-235,-15,90,83,-180,-114
-225,-29,94,128,-224,-138
-217,-41,89,105,-184,-81
-201,-3,99,73,-190,-140
-171,-25,77,40,-209,-103
-189,-39,77,29,-92,5
-189,-23,91,3,-11,-7
-210,-2,105,20,61,-37
-176,-12,94,-26,130,28
-168,-54,75,-10,231,18
-177,-32,115,-16,270,-105
-193,8,71,-37,306,-21
-241,-38,66,-50,298,40
-247,-26,101,-43,330,22
-249,-59,81,-43,283,19
-259,29,47,-87,286,37
-304,-35,56,-84,317,278
-296,35,63,-150,327,208
-324,-39,80,-49,232,168
-305,-6,73,-71,264,-56
-287,7,63,-18,130,-89
-300,-43,47,18,184,31
-306,-15,67,44,205,23
