
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (beidarmig)"
%
% Proband:
%     "c"
%
% Rows:
%     548
%

@RELATION exercise-6c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
43,-7,260,27,-7,28
28,3,257,24,12,6
33,-3,257,28,8,-24
40,2,259,18,42,33
35,12,262,-6,66,72
41,-14,253,-30,57,83
44,-8,260,-6,64,89
47,9,255,17,35,112
36,-6,259,40,63,72
24,-17,274,51,69,33
35,-2,259,33,36,10
33,-2,263,35,48,0
29,8,253,5,0,-21
41,-7,254,-26,10,-5
40,9,260,-8,41,-4
35,3,258,-11,42,0
26,-3,258,-9,30,-4
22,3,268,7,56,7
35,-3,251,-9,9,74
50,1,266,20,39,31
30,-5,268,19,47,-8
30,1,262,21,22,-17
28,-6,260,35,30,-17
39,-8,258,35,24,-13
31,8,262,37,19,-29
30,-2,260,21,31,-39
37,0,264,8,32,-87
33,1,260,-8,30,-94
36,0,263,-21,32,-57
45,2,262,-11,32,-56
39,-1,260,7,48,-46
42,4,257,3,31,-38
34,5,257,2,9,10
48,-17,259,16,-13,7
38,0,255,21,9,-24
43,25,263,-4,29,1
44,-15,253,-51,45,-12
46,17,263,24,53,-57
47,-7,261,16,60,-26
34,-8,259,19,90,-33
45,10,265,11,107,9
47,-14,255,-25,138,37
23,-2,263,-7,117,55
33,4,259,-29,118,25
43,-7,264,-64,118,16
23,-5,260,-35,137,-19
33,-3,256,-13,77,-49
36,9,260,0,72,-67
39,-18,275,-30,41,15
32,7,257,-19,46,2
40,-11,257,38,30,-34
30,1,266,21,1,35
36,7,258,12,20,15
28,-17,253,20,5,40
33,10,259,44,19,36
33,-5,264,18,34,2
38,-9,265,-8,44,35
26,13,253,-10,10,43
39,-7,254,-13,28,46
31,-12,267,-4,11,58
30,4,262,6,13,46
40,-5,261,-4,31,55
38,-11,257,-19,-17,20
19,-13,269,-7,81,77
45,-4,258,-7,52,26
43,4,249,-14,75,33
50,-18,261,-9,61,-28
43,1,257,-11,74,-4
38,-12,261,-6,87,-35
28,3,259,3,85,-32
34,-9,263,21,42,-18
37,-5,256,30,61,-8
34,-9,261,37,50,-21
25,-7,264,27,57,-6
34,-4,257,18,23,0
24,-5,262,4,26,-3
39,0,262,-3,10,-30
40,-5,259,-2,4,-56
32,2,266,-13,38,-35
39,-6,258,11,32,-12
37,-17,261,21,35,-27
39,1,263,41,25,-48
35,-5,260,43,3,-49
39,-8,261,25,-5,-40
30,10,263,47,25,-50
41,-10,260,61,-14,-110
48,2,250,15,-2,-37
