
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (beidarmig)"
%
% Proband:
%     "a"
%
% Rows:
%     454
%

@RELATION exercise-6a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
19,0,260,-14,81,40
2,4,271,-17,74,37
29,5,269,-14,57,29
13,7,264,-15,51,30
26,1,263,-19,38,36
24,-4,275,-21,33,40
10,2,274,-23,24,36
29,17,269,-21,43,37
31,10,256,-24,39,39
22,0,269,-25,48,39
24,12,260,-26,55,40
45,1,255,-27,60,41
8,13,279,-25,67,37
24,3,270,-30,59,42
24,9,259,-29,72,41
18,4,280,-31,68,45
27,2,267,-27,72,44
38,9,251,-25,74,41
27,-2,268,-22,86,36
32,6,262,-19,74,24
26,1,264,-15,86,19
13,-3,269,-13,91,11
40,6,264,-16,90,22
44,6,262,-18,91,27
13,-1,267,-19,88,31
30,-3,264,-16,95,30
42,-5,261,-15,102,28
19,10,267,-11,104,30
32,14,254,-18,110,15
39,11,268,-14,118,28
22,17,254,-24,94,46
30,7,265,-12,76,80
27,4,293,-24,86,99
22,19,288,-36,117,110
23,-4,267,-28,114,100
45,-11,278,-5,208,85
18,-12,260,-51,850,-15
-32,-1,271,20,2003,-49
-78,22,277,104,2363,-21
-128,8,190,-11,2025,-57
-99,2,237,-28,-377,65
-44,1,249,-71,-858,36
-60,5,275,37,-200,84
-15,-2,255,49,-832,60
-44,4,279,-6,-789,78
-1,-4,254,20,-846,137
4,4,255,-21,-1055,63
30,4,254,-76,-867,11
31,19,260,-141,-560,1
42,6,271,-37,-243,0
26,5,280,-2,-166,-67
35,22,273,-24,-147,-92
25,7,278,-65,-99,-44
26,7,265,-59,-75,-46
28,15,278,-70,24,-25
37,7,261,-36,71,2
32,6,264,-7,59,25
40,6,261,-8,86,31
32,-1,265,-29,84,4
37,8,275,-61,41,43
